Area,Price,Type,Area
Jalahalli,55.0 Lac,2 BHK Flat for sale in Jalahalli,1020 sqft
Bagalur Main Road,80.0 Lac,Residential Plot,1500 sqft
Varthur,72.8 Lac,2 BHK Flat for sale in Varthur,1251 sqft
Sahakara Nagar,1.10 Cr,3 BHK Flat for sale in Sahakara Nagar,1730 sqft
Devanahalli,10.7 Lac,Residential Plot,1200 sqft
Hebbal,1.89 Cr,3 BHK Flat for sale in Hebbal,2526 sqft
Kannamangala,1.08 Cr,4 BHK Flat for sale in Kannamangala,1092 sqft
Electronic City,35.0 Lac,2 BHK Flat for sale in Electronic City,1040 sqft
Kaggadasapura,82.0 Lac,3 BHK Penthouse,2400 sqft
Hoskote,32.0 Lac,2 BHK Builder Floor,925 sqft
Brooke Field,1.85 Cr,3 BHK Penthouse,3140 sqft
Mysore Road,39.0 Lac,Residential Plot,1500 sqft
Jalahalli,87.0 Lac,3 BHK Flat for sale in Jalahalli,1375 sqft
Vinayaka Nagar-JP nagar Phase 5,52.0 Lac,2 BHK Flat for sale in Vinayaka Nagar-JP nagar Phase 5,880 sqft
Hoskote,21.0 Lac,Residential Plot,1200 sqft
Electronic City,70.0 Lac,2 BHK Flat for sale in Electronic City,900 sqft
Hebbal,7.35 Cr,4 BHK Flat for sale in Hebbal,5324 sqft
Electronics City Phase 1,74.0 Lac,2 BHK Flat for sale in Electronics City Phase 1,1335 sqft
Bannerghatta Road,2.0 Cr,Residential Plot,2800 sqft
Ganga Nagar,2.20 Cr,8 BHK Residential House,2700 sqft
Sarjapur-Attibele Road,95.0 Lac,3 BHK Villa,1680 sqft
Attibele,32.0 Lac,2 BHK Flat for sale in Attibele,600 sqft
Thanisandra,87.0 Lac,2 BHK Flat for sale in Thanisandra,1098 sqft
Yelahanka,52.0 Lac,2 BHK Flat for sale in Yelahanka,1050 sqft
Rajarajeshwari Nagar,48.0 Lac,2 BHK Builder Floor,1056 sqft
Banashankari,85.0 Lac,3 BHK Flat for sale in bansankari,1260 sqft
Rose Garden,37.0 Lac,2 BHK Flat for sale in Rose Garden,900 sqft
Hongasandra,90.0 Lac,Residential Plot,1200 sqft
Dodda Bomma Sandra,70.0 Lac,Residential Plot,1200 sqft
Karuna Nagar,68.0 Lac,2 BHK Flat for sale in Karuna Nagar,1238 sqft
Outer Ring Road,2.50 Cr,3 BHK Flat for sale in Outer Ring Road,3200 sqft
Anekal,15.0 Lac,1 BHK Flat for sale in Anekal,432 sqft
Sarjapur Road,95.0 Lac,2 BHK Flat for sale in Sarjapur Road,1620 sqft
NRI Layout,50.0 Lac,2 BHK Flat for sale in NRI Layout,1060 sqft
Marathahalli,90.0 Lac,3 BHK Flat for sale in DODDANEKKUNDI,1664 sqft
Sarjapur,40.0 Lac,Residential Plot,1453 sqft
Bannerghatta Road,42.0 Lac,3 BHK Flat for sale in Bannerghatta Main Road,1350 sqft
Mylasandra,85.0 Lac,Residential Plot,2100 sqft
Chandapura,50.0 Lac,2 BHK Residential House - 1200 Sq-ft,1200 sqft
Kadugodi,47.0 Lac,2 BHK Flat for sale in Kadugodi,1200 sqft
Whitefield,42.0 Lac,3 BHK Flat for sale in Whitefield,1010 sqft
Thanisandra,73.0 Lac,2 BHK Flat for sale in Thanisandra,1276 sqft
Horamavu Agara,1.10 Cr,4 BHK Residential House,2500 sqft
Kanakapura Road,40.0 Lac,1 BHK Flat for sale in Kanakapura Road,700 sqft
Neraluru,38.4 Lac,Residential Plot,1200 sqft
Kudlu,1.65 Cr,Residential Plot,2760 sqft
NelaMangala,24.8 Lac,Residential Plot,1650 sqft
Kammagondahalli,82.0 Lac,5 BHK Residential House,2500 sqft
Chandapura,84.0 Lac,Residential Plot,2400 sqft
Nagarbhavi,2.80 Cr,4 BHK Residential House,3600 sqft
Whitefield,1.42 Cr,4 BHK Residential House,3175 sqft
Kengeri,41.8 Lac,2 BHK Flat for sale in Kengeri,950 sqft
Mahadevapura,85.0 Lac,2 BHK 1045 Sq-ft Flat/Apartment for Sale in Mahadevapura,1045 sqft
Suryanagar,70.0 Lac,Residential Plot,1356 sqft
Kamakshipalya,4.0 Cr,Residential Plot,2500 sqft
Bidadi,31.6 Lac,Residential Plot,1665 sqft
Ramamurthy Nagar,2.50 Cr,6 BHK Villa,5000 sqft
JP Nagar,1.35 Cr,3 BHK Flat for sale in JP Nagar,1680 sqft
Abbigere,72.0 Lac,2 BHK Residential House,750 sqft
Yelahanka,36.0 Lac,2 BHK Flat for sale in opp vdb celedon,640 sqft
Kommaghatta,80.0 Lac,Residential Plot,2400 sqft
Tumkur Road,37.5 Lac,Residential Plot,1875 sqft
Ganga Nagar,75.0 Lac,2 BHK Flat for sale in Ganga Nagar,1200 sqft
Kaval Byrasandra,85.0 Lac,4 BHK 2400 Sq-ft Flat/Apartment for Sale in Kaval Byrasandra,2150 sqft
Hebbal,1.90 Cr,7 BHK Residential House,3600 sqft
Lingarajapuram,1.30 Cr,Residential Plot,2400 sqft
Kalkere,95.0 Lac,4 BHK Residential House,1800 sqft
Unknown,45.0 Lac,2 BHK Villa,800 sqft
Hebbal Kempapura,2.40 Cr,4 BHK Flat for sale in Hebbal Kempapura,2300 sqft
Yerappanahalli,20.0 Lac,Residential Plot,1200 sqft
Bannerghatta,15.5 Lac,Residential Plot,1200 sqft
Hejjala,17.5 Lac,Residential Plot,1200 sqft
Gandhi Bazar,2.60 Cr,3 BHK 2263 Sq-ft Flat/Apartment for Sale in Gandhi Bazar,2263 sqft
Bellahalli,20.0 Lac,4 BHK Residential House,800 sqft
Lakkasandra,4.50 Cr,> 10 BHK 8500 Sq-ft Flat/Apartment for Sale in Lakkasandra,7500 sqft
Pai Layout-Mahadevapura,50.0 Lac,2 BHK Flat for sale in Pai Layout-Mahadevapura,1150 sqft
Sarjapur Road,42.0 Lac,2 BHK 1016 Sq-ft Flat/Apartment for Sale in Sarjapur Road,1016 sqft
Varthur,60.0 Lac,2 BHK Villa,700 sqft
JP Nagar Phase 8,1.50 Cr,Residential Plot,2400 sqft
Sanjay Nagar,3.69 Cr,2 BHK Residential House,850 sqft
Thanisandra,1.30 Cr,3 BHK Flat for sale in Thanisandra,1801 sqft
MS Palya,1.70 Cr,5 BHK Residential House,3000 sqft
Soladevanahalli,40.0 Lac,Residential Plot,1500 sqft
Kengeri,40.0 Lac,2 BHK 1100 Sq-ft Flat/Apartment for Sale in suncity road,975 sqft
Unknown,1.68 Cr,Residential Plot,2400 sqft
Magadi Road,90.0 Lac,2 BHK Residential House,750 sqft
NelaMangala,70.0 Lac,2 BHK Residential House,900 sqft
Whitefield,1.70 Cr,3 BHK Flat for sale in Whitefield,3260 sqft
JP Nagar,94.5 Lac,3 BHK 1400 Sq-ft Flat/Apartment for Sale in JP Nagar,1400 sqft
Unknown,25.0 Lac,2 BHK Flat,910 sqft
Doctors layout-Bommanahalli,1.06 Cr,Residential Plot,311 sqft
Electronic City,49.0 Lac,Residential Plot,1500 sqft
Sarjapur,40.0 Lac,Residential Plot,1200 sqft
Anjanapura Township Block 9,72.0 Lac,Residential Plot,1300 sqft
Patelappa Layout,50.0 Lac,2 BHK 1200 Sq-ft Flat/Apartment for Sale in Patelappa Layout,1100 sqft
Banashankari,70.0 Lac,2 BHK Flat for sale in Banashankari,975 sqft
Anjanapura Township Block 5,55.0 Lac,2 BHK 1117 Sq-ft Flat/Apartment for Sale in Anjanapura Township Block 5,1000 sqft
Sri Nivasa Reddy Layout,4.30 Cr,8 BHK 5750 Sq-ft Flat/Apartment for Sale in Sri Nivasa Reddy Layout,5000 sqft
Haralur Road,75.0 Lac,2 BHK Flat for sale in Haralur Road,953 sqft
Kaggadasapura,45.0 Lac,2 BHK Flat for sale in Kaggadasapura,1182 sqft
JP Nagar,53.0 Lac,2 BHK 1090 Sq-ft Flat/Apartment for Sale in JP Nagar,1090 sqft
Kasavanahalli,84.0 Lac,3 BHK Flat for sale in Kasavanahalli,1250 sqft
Nagasandra,45.0 Lac,2 BHK 708 Sq-ft Flat/Apartment for Sale in Nagasandra,708 sqft
AECS layout-Sanjay Nagar,72.0 Lac,2 BHK 1075 Sq-ft Flat/Apartment for Sale in AECS layout-Sanjay Nagar,1025 sqft
Whitefield,65.0 Lac,3 BHK 1524 Sq-ft Flat/Apartment for Sale in Whitefield,1524 sqft
Munnekollal,3.25 Cr,> 10 BHK Residential House,7800 sqft
ITPL,65.3 Lac,3 BHK Villa,1125 sqft
Amarjyothi Layout-Sanjay Nagar,54.0 Lac,2 BHK Flat for sale in Amarjyothi Layout-Sanjay Nagar,890 sqft
Vinayaka Nagar-JP nagar Phase 5,55.0 Lac,2 BHK Builder Floor,950 sqft
Electronics City Phase 1,28.5 Lac,2 BHK 805 Sq-ft Flat/Apartment for Sale in Electronics City Phase 1,550 sqft
Hesaraghatta Main Road,1.45 Cr,7 BHK Residential House,1200 sqft
Hennur Main Road,84.7 Lac,3 BHK Flat for sale in Hennur Main Road,1120 sqft
Bellandur,1.10 Cr,3 BHK 1720 Sq-ft Flat/Apartment for Sale in Bellandur,1720 sqft
Dollars Colony,3.80 Cr,4 BHK Flat for sale in Dollars Colony,3800 sqft
Yelahanka New Town,41.9 Lac,2 BHK Flat for sale in Yelahanka New Town,880 sqft
Maragondahalli,75.0 Lac,3 BHK Residential House,1800 sqft
Mangammanapalya,75.0 Lac,2 BHK Residential House,1200 sqft
Sector 7 HSR Layout ,1.60 Cr,3 BHK 1484 Sq-ft Flat/Apartment for Sale in HSR Layout Sector 7,1260 sqft
B Channasandra,70.0 Lac,2 BHK Flat for sale in B Channasandra,1130 sqft
Anjanapura Township Block 9,50.0 Lac,Residential Plot,1350 sqft
Varanasi,76.0 Lac,3 BHK Residential House,1300 sqft
Devanahalli,10.0 Lac,Residential Plot,1200 sqft
Sarjapur Road,98.0 Lac,3 BHK Flat for sale in Sarjapur Road,1537 sqft
Manyata Residency,86.0 Lac,2 BHK Flat for sale in Manyata Residency,1265 sqft
Electronic City Phase 2,35.0 Lac,2 BHK Flat for sale in Electronic City Phase 2,1080 sqft
Rajarajeshwari Nagar,48.6 Lac,2 BHK Flat for sale in Rajarajeshwari Nagar,1080 sqft
Banashankari,55.0 Lac,2 BHK Flat for sale in Banashankari,991 sqft
Whitefield,87.8 Lac,2 BHK Flat for sale in Whitefield,1350 sqft
Sarjapur Road,1.20 Cr,3 BHK Flat for sale in Sarjapur Road,1200 sqft
Sarjapur-Attibele Road,19.0 Lac,2 BHK Flat for sale in Sarjapur-Attibele Road,414 sqft
Choodasandra,42.0 Lac,Residential Plot,1200 sqft
Yeshvantpur Industrial Suburb,1.35 Cr,2 BHK Flat for sale in Yeshvantpur Industrial Suburb,1334 sqft
Tumkur Road,83.5 Lac,3 BHK Flat for sale in Tumkur Road,1500 sqft
Kanakapura Road,62.0 Lac,2 BHK Flat for sale in Kanakapura Road,864 sqft
Doddaballapur,35.0 Lac,Residential Plot,1500 sqft
Begur Road,75.0 Lac,3 BHK Flat for sale in Begur Road,1300 sqft
Rajarajeshwari Nagar,1.10 Cr,3 BHK Flat for sale in Rajarajeshwari Nagar,1598 sqft
Muneshwara Block,1.60 Cr,2 BHK Residential House,1260 sqft
Peenya Industrial Area,75.0 Lac,Residential Plot,399 sqft
Budigere,1.10 Cr,3 BHK Flat for sale in Budigere,1820 sqft
K R Puram,48.0 Lac,2 BHK Flat for sale in K R Puram,724 sqft
Prakash Nagar,75.0 Lac,2 BHK Flat for sale in Prakash Nagar,850 sqft
Whitefield,62.0 Lac,3 BHK Flat for sale in Whitefield,1564 sqft
Electronic City,95.0 Lac,3 BHK Flat for sale in Electronic City,1571 sqft
Bellandur,67.0 Lac,2 BHK 1200 Sq-ft Flat/Apartment for Sale in Bellandur,1200 sqft
AnjanaPura,55.0 Lac,3 BHK Flat for sale in AnjanaPura,1343 sqft
Sarjapur Road,61.7 Lac,2 BHK Flat for sale in Sarjapur Road,987 sqft
Singanayakanahalli,30.0 Lac,Residential Plot,1200 sqft
BCC Layout,1.10 Cr,7 BHK Residential House,2850 sqft
Kadabagere,15.0 Lac,2 BHK Flat for sale in Kadabgere cross,520 sqft
HMT Estate,1.10 Cr,3 BHK 1980 Sq-ft Flat/Apartment for Sale in HMT Estate,1900 sqft
Sarjapur Road,62.0 Lac,3 BHK Flat for sale in Sarjapur Road,1038 sqft
HBR Layout Block 4,62.0 Lac,2 BHK Flat for sale in HBR Layout Block 4,900 sqft
Begur,1.10 Cr,4 BHK Residential House,1700 sqft
Devanahalli,82.0 Lac,3 BHK Flat for sale in Devanahalli,1500 sqft
High Grounds,2.0 Cr,Studio Apartment,1900 sqft
Kadugodi,45.0 Lac,2 BHK 1200 Sq-ft Flat/Apartment for Sale in Kadugodi,800 sqft
Kaggadasapura,44.0 Lac,2 BHK Flat for sale in Kaggadasapura,1070 sqft
Kaggalipura,44.0 Lac,2 BHK Builder Floor,950 sqft
Chelekare,1.50 Cr,3 BHK Residential House,2100 sqft
Bohra Layout,40.0 Lac,2 BHK 1162 Sq-ft Flat/Apartment for Sale in Bohra Layout,1162 sqft
Akshya Nagar,87.0 Lac,3 BHK Residential House,1000 sqft
Sarjapur Road,1.35 Cr,3 BHK Flat for sale in Sarjapur Road,1924 sqft
Doddaballapur Road,69.5 Lac,2 BHK Flat for sale in Doddaballapur Road,1305 sqft
Singapura,37.0 Lac,2 BHK 1010 Sq-ft Flat/Apartment for Sale in Singapura,1010 sqft
Kengeri,43.0 Lac,2 BHK Flat for sale in Kengeri,883 sqft
Old Madras Road,55.0 Lac,2 BHK Flat for sale in Old Madras Road,1250 sqft
Rajarajeshwari Nagar,1.05 Cr,3 BHK Flat for sale in Rajarajeshwari Nagar,1600 sqft
Yelahanka,1.80 Cr,4 BHK Flat for sale in Yelahanka,2850 sqft
Jaya Nagar Housing Society Layout,39.0 Lac,2 BHK Flat/Apartment for Sale in Jaya Nagar Housing Society Layout,1000 sqft
Chansandra,42.6 Lac,2 BHK Residential House,845 sqft
Sarjapur Road,1.30 Cr,3 BHK Flat for sale in Sarjapur Road,1581 sqft
Nallurhalli,49.0 Lac,2 BHK Flat for sale in Nallurhalli,1270 sqft
Bannerghatta Road,50.0 Lac,2 BHK Flat for sale in Bannerghatta Main Road,950 sqft
Syndicate Bank Employees Housing Society Layout,1.40 Cr,> 10 BHK Residential House,44000 sqft
Hennur Main Road,64.5 Lac,2 BHK Flat for sale in Hennur Main Road,1477 sqft
Hoskote,38.0 Lac,2 BHK Villa,1200 sqft
Yelahanka New Town,1.50 Cr,Residential Plot,2450 sqft
RT Nagar,85.0 Lac,6 BHK Residential House,600 sqft
Electronic City Phase 2,59.0 Lac,3 BHK 1475 Sq-ft Flat/Apartment for Sale in Electronic City Phase 2,1250 sqft
Madanayakahalli,37.0 Lac,Residential Plot,1230 sqft
Kadugodi,58.0 Lac,3 BHK Flat for sale in Kadugodi,1200 sqft
Devanahalli,54.0 Lac,Residential Plot,3000 sqft
Chandapura,17.9 Lac,2 BHK Flat for sale in Chandapura,497 sqft
Begur Road,75.7 Lac,2 BHK Flat for sale in Begur Road,1376 sqft
Murugeshpalya,70.0 Lac,2 BHK 950 Sq-ft Flat/Apartment for Sale in Murugeshpalya,950 sqft
Neraluru,15.0 Lac,Residential Plot,1200 sqft
Panathur,70.0 Lac,2 BHK Builder Floor,1220 sqft
Whitefield,70.0 Lac,2 BHK Flat for sale in Whitefield,1059 sqft
Gunjur,55.0 Lac,Residential Plot,1536 sqft
Sarakki Nagar,1.48 Cr,2 BHK Residential House,800 sqft
Haralur Road,97.0 Lac,3 BHK Flat for sale in Haralur Road,1510 sqft
Hoysala nagar,52.0 Lac,3 BHK Penthouse,1030 sqft
Madavara,12.3 Lac,Residential Plot,712 sqft
Chikkanahalli,25.0 Lac,Residential Plot,1200 sqft
Bannerghatta Road,63.0 Lac,2 BHK Flat for sale in Bannerghatta Main Road,1050 sqft
Sarjapur-Attibele Road,35.0 Lac,2 BHK Flat for sale in Sarjapur-Attibele Road,970 sqft
Haralur Road,92.0 Lac,2 BHK Flat for sale in Haralur Road,1225 sqft
GM Palya,1.50 Cr,Residential Plot,1747 sqft
Yelahanka Dodda Ballapur Road,34.0 Lac,2 BHK Flat for sale in Yelahanka Dodda Ballapur Road,845 sqft
Sarjapur Road,70.0 Lac,3 BHK Flat for sale in G M PALYA,1400 sqft
Jigani,45.0 Lac,2 BHK Flat for sale in Harappanahalli,1025 sqft
JP Nagar,96.0 Lac,2 BHK Flat for sale in JP Nagar,1320 sqft
Old Madras Road,2.0 Cr,3 BHK Flat for sale in Old Madras Road,2990 sqft
Unknown,81.0 Lac,Residential Plot,1800 sqft
Hosa Road,56.0 Lac,Residential Plot,1200 sqft
Bannerghatta Road,1.45 Cr,3 BHK Builder Floor,2044 sqft
Whitefield,74.0 Lac,2 BHK Flat for sale in Whitefield,888 sqft
Yelahanka Dodda Ballapur Road,42.0 Lac,3 BHK Flat for sale in Yelahanka Dodda Ballapur Road,830 sqft
Yelahanka,44.0 Lac,2 BHK Flat for sale in Yelahanka,1050 sqft
Jigani,50.0 Lac,2 BHK Flat for sale in Jigani,919 sqft
Kanakapura Road,45.0 Lac,2 BHK Flat for sale in Kanakapura Road,950 sqft
Doddakallasandra,1.68 Cr,Residential Plot,2400 sqft
Whitefield,63.0 Lac,3 BHK Residential House,1170 sqft
JP Nagar Phase 8,1.85 Cr,10 BHK Residential House,4500 sqft
Yelahanka Dodda Ballapur Road,42.0 Lac,3 BHK Flat for sale in Yelahanka Dodda Ballapur Road,1180 sqft
Avalahalli,1.50 Cr,Residential Plot,2400 sqft
Sarjapur Road,96.0 Lac,4 BHK Flat for sale in Sarjapur Road,1850 sqft
Munnekollal,65.0 Lac,2 BHK 1750 Sq-ft Flat/Apartment for Sale in Munnekollal,1600 sqft
Guddadahalli,85.0 Lac,3 BHK 1750 Sq-ft Flat/Apartment for Sale in Guddadahalli,1500 sqft
Kaggadasapura,70.0 Lac,3 BHK Flat for sale in Kaggadasapura,1440 sqft
Hebbal,1.05 Cr,2 BHK Flat for sale in Hebbal,1333 sqft
Kanakapura Road,75.0 Lac,3 BHK Flat for sale in Kanakapura Road,1100 sqft
Horamavu,2.17 Cr,4 BHK Villa,2800 sqft
Frazer Town,99.5 Lac,2 BHK Residential House,645 sqft
Parappana Agrahara,98.0 Lac,5 BHK Residential House,1200 sqft
Nagarbhavi Stage 2,1.12 Cr,3 BHK Villa,1800 sqft
Sarjapur Road,72.0 Lac,2 BHK Flat for sale in Sarjapur Road,1378 sqft
Nagarbhavi Stage 2,2.95 Cr,5 BHK Villa,1100 sqft
JP Nagar,62.0 Lac,2 BHK Flat for sale in JP Nagar,1058 sqft
Basavanagudi,1.25 Cr,2 BHK 1200 Sq-ft Flat/Apartment for Sale in Basavanagudi,1085 sqft
ITPL,65.2 Lac,3 BHK Villa,1105 sqft
Jeevan Bima Nagar,72.0 Lac,2 BHK 1074 Sq-ft Flat/Apartment for Sale in Jeevan Bima Nagar,1074 sqft
Banashankari,1.65 Cr,3 BHK Residential House - 1600 Sq-ft,1600 sqft
Kanakapura Road,85.0 Lac,Residential Plot,2126 sqft
Whitefield-Hoskote Road,56.0 Lac,3 BHK Villa,1050 sqft
Whitefield,76.0 Lac,2 BHK Flat for sale in Whitefield,1245 sqft
Thanisandra,82.0 Lac,2 BHK Flat for sale in Thanisandra,1000 sqft
Hoskote,31.0 Lac,2 BHK Flat for sale in Hoskote,1017 sqft
Whitefield,1.07 Cr,2 BHK Flat for sale in Whitefield,997 sqft
Manyata Tech Park,82.0 Lac,3 BHK Flat for sale in Manyata Tech Park,1338 sqft
Doddakannelli,75.0 Lac,2 BHK Flat for sale in Doddakannelli,1180 sqft
Hosakerehalli,90.3 Lac,Residential Plot,1290 sqft
Chandapura,21.0 Lac,2 BHK Flat for sale in Ramakrishnapura,497 sqft
Kanakapura Road,1.25 Cr,2 BHK Flat for sale in Kanakapura Road,1336 sqft
Totadaguddadahalli,45.0 Lac,3 BHK Residential House,600 sqft
Unknown,45.0 Lac,2 BHK Villa,800 sqft
Dodda banaswadi,55.0 Lac,2 BHK 1235 Sq-ft Flat/Apartment for Sale in Dodda banaswadi,1135 sqft
Sindhi Colony,1.20 Cr,2 BHK 1430 Sq-ft Flat/Apartment for Sale in Sindhi Colony,1400 sqft
Srirampura,60.0 Lac,2 BHK 1150 Sq-ft Flat/Apartment for Sale in Srirampura,1100 sqft
MedaHalli,40.0 Lac,3 BHK 1150 Sq-ft Flat/Apartment for Sale in MedaHalli,1100 sqft
Kudlu Gate,86.0 Lac,2 BHK Flat for sale in Kudlu Gate,1000 sqft
Chikbanavara,55.0 Lac,2 BHK 1067 Sq-ft Flat/Apartment for Sale in Chikbanavara,900 sqft
Sultan Palya,1.95 Cr,10 BHK Residential House,1100 sqft
Mylasandra,68.1 Lac,2 BHK 1238 Sq-ft Flat/Apartment for Sale in Mylasandra,1100 sqft
Phase 3 Basaveshvara Nagar,2.50 Cr,3 BHK Builder Floor,1200 sqft
Yelachenahalli,1.15 Cr,4 BHK Residential House,300 sqft
Kodichikkanahalli Main Road,45.0 Lac,2 BHK Builder Floor,1000 sqft
Chamrajpet,2.35 Cr,4 BHK 1500 Sq-ft Flat/Apartment for Sale in Chamrajpet,1400 sqft
Mysore Road,56.7 Lac,2 BHK Builder Floor,950 sqft
Jakkur,75.0 Lac,2 BHK Flat for sale in Jakkur,1000 sqft
Devarachikannahalli,95.0 Lac,3 BHK Flat for sale in Devarachikannahalli,1350 sqft
Mysore Road,52.5 Lac,3 BHK Builder Floor,1100 sqft
Rayasandra,48.0 Lac,3 BHK 1358 Sq-ft Flat/Apartment for Sale in Rayasandra,1250 sqft
Chikbanavara,43.0 Lac,2 BHK 900 Sq-ft Flat/Apartment for Sale in Chikbanavara,850 sqft
Hoskote,1.20 Cr,6 BHK Residential House,3600 sqft
Malagala,52.0 Lac,2 BHK 1000 Sq-ft Flat/Apartment for Sale in Malagala,950 sqft
Electronic City Phase 2,33.0 Lac,2 BHK 1170 Sq-ft Flat/Apartment for Sale in Electronic City Phase 2,1050 sqft
Kodipalya,90.0 Lac,4 BHK Residential House,900 sqft
Banashankari 6th Stage 3rd Block,90.0 Lac,3 BHK Residential House,2050 sqft
Virupakshapura,48.0 Lac,2 BHK 1023 Sq-ft Flat/Apartment for Sale in Virupakshapura,1000 sqft
Chandapura,66.0 Lac,2 BHK Residential House,1100 sqft
Peenya Industrial Area Phase 2,70.0 Lac,8 BHK Villa,800 sqft
Doddaballapur Road,1.25 Cr,3 BHK Residential House,2100 sqft
Kengeri Satellite Town,35.0 Lac,2 BHK 900 Sq-ft Flat/Apartment for Sale in Kengeri Satellite Town,800 sqft
RT Nagar,75.0 Lac,3 BHK 1650 Sq-ft Flat/Apartment for Sale in RT Nagar,1400 sqft
Horamavu,46.5 Lac,2 BHK 1200 Sq-ft Flat/Apartment for Sale in Horamavu,1150 sqft
Kammanahalli,85.0 Lac,2 BHK Builder Floor,1150 sqft
Uttarahalli,50.0 Lac,2 BHK 950 Sq-ft Flat/Apartment for Sale in Uttarahalli,950 sqft
JP Nagar,46.5 Lac,2 BHK 900 Sq-ft Flat/Apartment for Sale in JP Nagar,200 sqft
BEML Layout-RR Nagar Stage 5,50.0 Lac,2 BHK 1000 Sq-ft Flat/Apartment for Sale in BEML Layout-RR Nagar Stage 5,900 sqft
T Dasarahalli,65.0 Lac,2 BHK 1325 Sq-ft Flat/Apartment for Sale in T Dasarahalli,1300 sqft
Horamavu Agara,75.0 Lac,3 BHK 1440 Sq-ft Flat/Apartment for Sale in Horamavu Agara,1400 sqft
Thanisandra Main Road,1.25 Cr,4 BHK Flat for sale in Thanisandra Main Road,1880 sqft
Horamavu,4.0 Cr,> 10 BHK Residential House,10000 sqft
Nagarbhavi Stage 2,60.0 Lac,2 BHK 950 Sq-ft Flat/Apartment for Sale in Nagarbhavi Stage 2,868 sqft
Mathikere,87.0 Lac,3 BHK 1350 Sq-ft Flat/Apartment for Sale in Mathikere,1200 sqft
Dodda Bomma Sandra,50.0 Lac,2 BHK Builder Floor,950 sqft
Gunjur,55.0 Lac,2 BHK Flat for sale in Gunjur,900 sqft
Kudlu Gate,1.50 Cr,4 BHK Residential House,4500 sqft
Sarjapur Road,1.65 Cr,3 BHK Flat for sale in Sarjapur Road,1380 sqft
Yelahanka New Town,42.0 Lac,2 BHK 893 Sq-ft Flat/Apartment for Sale in Yelahanka New Town,800 sqft
Kaggadasapura,45.0 Lac,2 BHK Flat for sale in Kaggadasapura,1150 sqft
Parappana Agrahara,1.95 Cr,Residential House,4000 sqft
Bannerghatta Road,42.0 Lac,2 BHK 1166 Sq-ft Flat/Apartment for Sale in Bannerghatta Main Road,1000 sqft
Sarjapur Road,50.0 Lac,2 BHK Flat for sale in Sarjapur Road,1100 sqft
Bannerghatta Road,1.60 Cr,3 BHK Villa,2212 sqft
maruthi Nagar-Yelahanka,68.0 Lac,2 BHK Residential House,1204 sqft
Chikka Tirupathi,1.10 Cr,3 BHK Villa,1685 sqft
Chandra Layout Extension,80.0 Lac,2 BHK Builder Floor,1100 sqft
BTM Layout Stage 4,55.0 Lac,2 BHK Flat for sale in BTM Layout Stage 4,900 sqft
Nandini Layout,2.0 Cr,10 BHK Residential House,1200 sqft
Yadavanahalli,43.0 Lac,1 BHK Residential House,600 sqft
Basavanagudi,2.52 Cr,4 BHK Flat for sale in Basavanagudi,1802 sqft
Chinana Layout,68.0 Lac,2 BHK Flat/Apartment for Sale in Chinana Layout,1070 sqft
Hoodi Circle,68.0 Lac,2 BHK Flat for sale in Hoodi Circle,1210 sqft
Jigani,9.3 Lac,Residential Plot,600 sqft
Bannerghatta-Jigani Road,30.0 Lac,Residential Plot,3000 sqft
Sarjapur Road,75.0 Lac,2 BHK Flat for sale in Sarjapur Road,840 sqft
Chikka Banaswadi,50.0 Lac,2 BHK 925 Sq-ft Flat/Apartment for Sale in Chikka Banaswadi,900 sqft
Begur Road,79.0 Lac,3 BHK Flat for sale in Begur Road,1300 sqft
Lakkasandra,2.90 Cr,4 BHK Residential House,4000 sqft
Thanisandra,65.0 Lac,2 BHK 740 Sq-ft Flat/Apartment for Sale in Thanisandra,600 sqft
Rachenahalli,70.0 Lac,2 BHK Flat for sale in Rachenahalli,975 sqft
Anekal Main Road,30.0 Lac,2 BHK 770 Sq-ft Flat/Apartment for Sale in Anekal Main Road,620 sqft
JP Nagar Phase 5,40.0 Lac,2 BHK Flat,100 sqft
Hennur,78.0 Lac,2 BHK Flat for sale in Hennur,1100 sqft
Gunjur,50.0 Lac,2 BHK 1140 Sq-ft Flat/Apartment for Sale in Gunjur,760 sqft
Yelahanka New Town,90.0 Lac,3 BHK Flat for sale in Yelahanka New Town,1100 sqft
Devarachikannahalli,4.25 Cr,Residential House,12000 sqft
Yelahanka,49.0 Lac,2 BHK Flat for sale in Yelahanka,1120 sqft
Begur Road,30.0 Lac,2 BHK Flat for sale in Begur Road,865 sqft
Abbigere,75.0 Lac,5 BHK Villa,1500 sqft
Anand Nagar- Hebbal,65.0 Lac,2 BHK Builder Floor,1000 sqft
Bagalakunte,85.0 Lac,3 BHK 1650 Sq-ft Flat/Apartment for Sale in Bagalakunte,1500 sqft
JP Nagar Phase 6,1.0 Cr,3 BHK 1480 Sq-ft Flat/Apartment for Sale in JP Nagar Phase 6,1420 sqft
Kudlu,42.0 Lac,2 BHK 1045 Sq-ft Flat/Apartment for Sale in Kudlu,1045 sqft
